time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2026-06-27,24.7,22.1,27.2,0.0,,,9.9,,1017.2,
2026-06-28,25.4,22.0,29.0,0.0,,,13.3,,1017.5,
2026-06-29,25.6,23.3,27.8,0.0,,,14.8,,1018.5,
2026-06-30,25.8,23.7,27.9,0.0,,,14.9,,1018.7,
2026-07-01,25.8,23.3,28.1,0.0,,,15.5,,1018.7,
2026-07-02,25.7,24.3,27.3,0.0,,,23.7,,1019.4,
2026-07-03,24.8,22.7,27.0,0.2,,,11.2,,1021.6,
2026-07-04,24.4,21.2,26.8,0.0,,,12.0,,1023.1,
2026-07-05,25.0,22.2,27.6,0.0,,,10.4,,1021.2,
2026-07-06,24.7,21.1,27.6,0.0,,,11.8,,1019.5,
2026-07-07,27.4,22.6,31.4,0.0,,,17.9,,1018.7,
2026-07-08,28.2,22.8,31.6,0.0,,,12.7,,1016.9,
2026-07-09,29.0,25.0,33.2,0.0,,,9.1,,1012.2,
2026-07-10,27.6,25.2,30.6,0.1,,,13.0,,1010.1,
2026-07-11,28.8,25.4,32.6,0.0,,,11.4,,1011.4,
2026-07-12,32.1,28.7,37.5,0.0,,,16.0,,1011.8,
2026-07-13,28.9,25.0,32.1,0.0,,,23.0,,1013.8,
2026-07-14,28.8,25.0,31.5,0.0,,,20.5,,1015.7,
2026-07-15,30.8,27.6,33.1,0.0,,,16.7,,1016.9,
2026-07-16,32.6,29.5,38.4,0.0,,,13.9,,1016.2,
2026-07-17,31.6,29.8,33.9,0.0,,,14.5,,1015.1,
2026-07-18,33.9,30.2,40.1,0.0,,,12.5,,1013.1,
2026-07-19,32.9,29.5,40.0,0.0,,,14.2,,1013.4,
2026-07-20,32.8,29.1,38.1,0.0,,,12.8,,1014.3,
2026-07-21,33.0,28.5,37.3,0.0,,,17.0,,1014.8,
