time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-05-08,23.6,19.7,28.4,0.0,,,33.8,,1016.2,
2023-05-09,23.3,15.9,30.6,0.0,,,22.2,,1017.2,
2023-05-10,25.2,17.2,31.0,0.0,,,14.7,,1015.2,
2023-05-11,26.3,20.0,31.7,0.0,,,16.7,,1012.7,
2023-05-12,25.9,18.2,31.6,0.0,,,16.7,,1009.6,
2023-05-13,23.6,19.3,28.5,0.0,,,25.0,,1009.1,
2023-05-14,19.2,16.8,23.0,4.6,,,28.9,,1012.8,
2023-05-15,19.6,13.3,26.1,0.1,,,26.3,,1012.9,
2023-05-16,20.0,11.7,28.0,0.0,,,18.5,,1012.4,
2023-05-17,19.9,13.2,27.7,2.8,,,18.0,,1012.2,
2023-05-18,20.1,16.5,25.3,11.5,,,20.6,,1010.4,
2023-05-19,16.7,15.0,17.9,25.4,,,30.7,,1008.1,
2023-05-20,18.4,14.1,23.7,1.3,,,30.6,,1009.2,
2023-05-21,18.1,10.8,24.5,0.0,,,13.9,,1011.3,
2023-05-22,22.7,16.2,29.1,0.0,,,20.3,,1008.2,
2023-05-23,24.2,17.1,30.9,0.0,,,19.1,,1006.5,
2023-05-24,21.4,17.2,25.9,0.5,,,19.0,,1010.1,
2023-05-25,21.1,14.5,27.5,0.0,,,17.5,,1012.8,
2023-05-26,23.3,16.7,29.4,0.0,,,12.2,,1016.6,
2023-05-27,26.2,21.2,31.2,0.0,,,20.7,,1016.6,
2023-05-28,25.8,20.5,32.0,1.7,,,20.7,,1012.5,
2023-05-29,22.7,18.8,27.6,3.6,,,18.4,,1011.8,
2023-05-30,22.1,16.0,27.8,0.0,,,15.8,,1013.0,
2023-05-31,20.9,16.0,26.2,4.7,,,15.5,,1013.6,
2023-06-01,21.6,14.8,27.5,0.0,,,9.9,,1013.2,
2023-06-02,22.7,18.8,26.3,1.4,,,15.0,,1013.1,
2023-06-03,23.3,17.5,28.2,0.4,,,12.3,,1012.9,
2023-06-04,25.2,18.8,32.2,2.0,,,20.3,,1011.6,
2023-06-05,25.6,19.2,32.2,0.0,,,20.8,,1011.7,
2023-06-06,26.1,19.2,32.7,0.0,,,15.3,,1013.2,
2023-06-07,26.4,22.0,30.6,0.0,,,19.8,,1014.9,
2023-06-08,32.0,24.7,37.4,0.0,,,22.0,,1011.6,
2023-06-09,33.4,28.4,38.1,0.0,,,25.2,,1009.2,
2023-06-10,30.6,24.3,38.2,0.0,,,24.6,,1010.0,
2023-06-11,30.5,22.9,37.1,0.0,,,19.7,,1012.0,
2023-06-12,29.8,24.2,35.4,5.5,,,20.3,,1013.3,
2023-06-13,29.8,23.7,36.7,1.2,,,19.2,,1009.1,
2023-06-14,26.3,21.7,32.6,10.3,,,24.6,,1010.6,
2023-06-15,25.3,18.4,32.3,0.0,,,19.9,,1015.9,
2023-06-16,27.0,19.4,34.4,0.0,,,14.6,,1016.8,
2023-06-17,29.9,23.2,36.1,0.0,,,20.4,,1014.6,
2023-06-18,33.1,27.1,38.6,0.0,,,23.1,,1013.4,
2023-06-19,35.1,29.8,40.2,0.0,,,22.0,,1013.5,
2023-06-20,35.7,30.4,40.5,0.0,,,28.1,,1013.6,
2023-06-21,35.6,29.6,40.8,0.0,,,32.9,,1014.2,
2023-06-22,34.4,29.0,39.5,0.0,,,25.4,,1017.2,
2023-06-23,34.0,27.6,40.4,0.0,,,13.5,,1018.1,
2023-06-24,34.3,26.7,40.0,0.0,,,19.1,,1015.5,
2023-06-25,33.6,27.1,41.3,0.0,,,19.3,,1013.5,
2023-06-26,31.8,24.4,38.1,0.0,,,15.9,,1016.0,
2023-06-27,32.5,26.0,37.8,0.0,,,16.9,,1015.8,
2023-06-28,34.4,27.0,40.3,0.0,,,17.9,,1014.0,
2023-06-29,36.3,29.8,41.9,0.0,,,19.6,,1012.8,
2023-06-30,35.9,29.2,42.7,0.0,,,18.3,,1011.9,
2023-07-01,33.8,26.1,41.3,0.0,,,22.8,,1012.0,
2023-07-02,33.1,26.7,38.8,0.0,,,15.7,,1014.2,
2023-07-03,35.0,29.2,39.8,0.0,,,21.3,,1014.1,
2023-07-04,34.8,27.1,40.8,0.0,,,16.5,,1014.5,
2023-07-05,36.3,29.3,41.9,0.0,,,19.7,,1014.1,
2023-07-06,37.7,32.0,42.5,0.0,,,27.5,,1012.5,
2023-07-07,40.7,35.5,45.9,0.0,,,30.8,,1013.6,
2023-07-08,41.3,35.9,46.4,0.0,,,21.7,,1016.3,
2023-07-09,40.9,32.8,46.7,0.0,,,16.5,,1018.8,
2023-07-10,40.6,33.0,47.7,0.0,,,16.4,,1019.3,
2023-07-11,39.9,31.6,46.6,0.0,,,14.0,,1017.3,
2023-07-12,38.6,32.1,45.2,0.0,,,18.3,,1015.9,
2023-07-13,38.6,31.8,44.1,0.0,,,18.4,,1015.8,
2023-07-14,38.1,31.4,43.6,0.0,,,18.1,,1015.1,
2023-07-15,38.1,33.0,43.5,0.0,,,18.8,,1014.6,
2023-07-16,37.8,30.8,43.3,0.0,,,16.3,,1015.6,
2023-07-17,38.1,29.2,45.0,0.0,,,12.7,,1017.7,
2023-07-18,38.8,30.0,45.9,0.0,,,12.8,,1018.0,
2023-07-19,39.3,30.5,46.8,0.0,,,16.5,,1015.4,
2023-07-20,39.2,30.2,46.6,0.0,,,16.4,,1012.1,
2023-07-21,40.1,31.3,46.4,0.0,,,18.3,,1011.0,
2023-07-22,40.7,35.9,45.9,0.0,,,25.4,,1013.9,
2023-07-23,39.5,33.1,45.1,0.0,,,19.8,,1016.5,
2023-07-24,39.9,33.9,45.2,0.0,,,23.3,,1013.9,
2023-07-25,39.1,32.1,46.5,0.0,,,18.9,,1010.7,
2023-07-26,36.4,29.4,43.7,0.0,,,21.1,,1012.0,
2023-07-27,34.7,28.5,40.3,0.0,,,24.2,,1014.4,
2023-07-28,37.5,30.2,44.0,0.0,,,22.7,,1013.1,
2023-07-29,41.0,32.1,49.6,0.0,,,20.0,,1011.0,
2023-07-30,40.4,33.0,46.9,0.0,,,18.1,,1012.5,
2023-07-31,38.2,31.5,45.1,0.0,,,18.6,,1012.9,
2023-08-01,36.3,29.6,42.6,0.0,,,16.2,,1011.0,
2023-08-02,35.5,28.7,41.5,0.0,,,11.8,,1010.9,
2023-08-03,37.0,30.0,42.4,0.0,,,16.5,,1009.5,
2023-08-04,34.1,26.4,41.7,0.0,,,29.2,,1010.0,
2023-08-05,29.4,22.5,35.6,0.0,,,22.0,,1014.9,
2023-08-06,31.0,22.8,37.5,0.0,,,11.9,,1015.5,
2023-08-07,33.8,25.3,40.5,0.0,,,16.1,,1014.8,
2023-08-08,34.0,26.5,39.7,0.0,,,15.8,,1015.5,
2023-08-09,36.1,30.8,43.4,0.0,,,18.8,,1015.1,
2023-08-10,34.7,24.6,42.6,0.0,,,13.9,,1017.3,
2023-08-11,35.2,28.9,41.7,0.0,,,15.8,,1017.4,
2023-08-12,34.8,27.1,40.4,0.0,,,15.2,,1015.6,
2023-08-13,33.5,28.4,37.7,0.0,,,19.3,,1015.6,
2023-08-14,33.2,28.7,37.9,0.0,,,19.3,,1015.2,
2023-08-15,34.0,29.0,39.6,0.0,,,15.8,,1014.8,
2023-08-16,34.4,29.8,39.9,0.7,,,15.4,,1014.9,
2023-08-17,34.9,30.3,40.7,0.0,,,17.1,,1014.8,
2023-08-18,35.9,30.2,41.7,0.0,,,17.9,,1014.6,
2023-08-19,36.6,29.5,43.6,0.0,,,17.9,,1013.7,
2023-08-20,35.3,26.4,42.5,0.0,,,20.4,,1014.4,
2023-08-21,34.6,27.3,42.3,0.0,,,22.0,,1015.5,
2023-08-22,32.9,26.1,39.4,0.0,,,16.8,,1015.7,
2023-08-23,32.9,25.2,39.5,0.0,,,12.1,,1015.2,
2023-08-24,34.5,29.3,40.1,0.0,,,17.1,,1013.8,
2023-08-25,35.0,30.5,40.0,0.0,,,20.1,,1013.4,
2023-08-26,36.1,30.9,41.5,0.0,,,19.9,,1012.8,
2023-08-27,35.5,28.9,44.6,0.0,,,30.7,,1009.6,
2023-08-28,28.0,22.3,33.6,0.0,,,29.3,,1013.8,
2023-08-29,27.4,19.2,34.0,0.0,,,15.1,,1012.7,
2023-08-30,29.4,22.6,35.9,0.0,,,16.0,,1009.9,
2023-08-31,30.3,22.5,36.4,0.0,,,15.8,,1013.7,
2023-09-01,30.3,24.9,35.4,0.0,,,16.1,,1016.8,
2023-09-02,31.4,25.8,37.0,0.0,,,22.0,,1014.7,
2023-09-03,34.0,28.1,39.8,0.0,,,35.4,,1013.4,
2023-09-04,33.5,25.7,40.6,0.0,,,12.7,,1014.6,
2023-09-05,34.6,27.6,42.1,0.0,,,15.2,,1010.9,
2023-09-06,31.0,25.8,35.4,0.0,,,17.1,,1013.7,
2023-09-07,30.3,24.8,35.3,0.0,,,17.9,,1014.4,
2023-09-08,29.2,22.3,35.1,0.0,,,13.3,,1015.0,
2023-09-09,30.0,24.8,35.2,0.0,,,16.5,,1015.7,
2023-09-10,32.1,24.7,38.4,0.0,,,13.8,,1015.3,
2023-09-11,32.9,27.4,37.4,0.0,,,14.0,,1014.0,
2023-09-12,32.8,27.7,37.6,0.0,,,18.9,,1014.3,
2023-09-13,30.3,26.4,36.0,0.2,,,14.5,,1017.3,
2023-09-14,30.3,23.7,35.2,0.0,,,10.4,,1016.8,
2023-09-15,31.6,25.3,37.3,0.0,,,16.0,,1015.4,
2023-09-16,33.8,29.7,38.3,0.0,,,20.9,,1015.2,
2023-09-17,33.3,27.6,38.7,0.0,,,20.2,,1016.7,
2023-09-18,32.7,27.9,38.3,0.0,,,16.2,,1016.8,
2023-09-19,32.4,25.8,37.6,0.0,,,17.5,,1016.2,
2023-09-20,31.1,25.8,35.8,0.0,,,18.1,,1014.4,
2023-09-21,31.9,24.2,37.6,0.0,,,17.5,,1010.8,
2023-09-22,29.5,22.7,36.2,0.0,,,23.1,,1010.2,
2023-09-23,27.5,21.4,33.5,0.0,,,24.1,,1015.7,
2023-09-24,25.3,18.2,31.3,0.0,,,14.5,,1019.8,
2023-09-25,27.6,21.3,34.2,0.0,,,16.3,,1017.3,
2023-09-26,25.5,19.3,31.8,0.0,,,22.3,,1016.8,
2023-09-27,24.6,17.7,30.8,0.0,,,13.9,,1017.9,
2023-09-28,25.7,18.8,32.4,0.0,,,11.4,,1018.8,
2023-09-29,27.5,20.8,33.5,0.0,,,14.3,,1019.8,
2023-09-30,27.3,20.0,33.6,0.0,,,14.5,,1021.3,
2023-10-01,26.5,19.7,32.6,0.0,,,12.4,,1022.3,
2023-10-02,26.6,20.6,31.9,0.0,,,13.7,,1021.9,
2023-10-03,26.8,21.6,31.3,0.0,,,13.3,,1022.4,
2023-10-04,26.5,19.9,32.7,0.0,,,11.6,,1023.5,
2023-10-05,26.8,20.0,32.6,0.0,,,12.0,,1024.1,
2023-10-06,27.2,20.5,33.7,0.0,,,11.3,,1023.0,
2023-10-07,26.4,20.5,32.4,0.0,,,13.6,,1021.8,
2023-10-08,25.3,19.5,30.5,0.0,,,14.6,,1022.2,
2023-10-09,24.9,19.5,29.7,0.0,,,14.0,,1023.1,
2023-10-10,25.4,19.7,30.5,0.0,,,11.8,,1022.3,
2023-10-11,25.6,19.5,31.9,0.0,,,10.4,,1022.2,
2023-10-12,25.6,18.8,31.9,0.0,,,11.9,,1022.4,
2023-10-13,25.5,20.0,31.7,0.0,,,10.5,,1023.1,
2023-10-14,24.9,18.9,31.8,0.0,,,11.1,,1020.8,
2023-10-15,24.2,17.7,31.0,0.0,,,11.4,,1017.9,
2023-10-16,26.5,22.2,31.4,0.0,,,22.2,,1015.6,
2023-10-17,27.3,20.2,32.5,0.0,,,20.6,,1015.5,
2023-10-18,27.9,20.4,34.3,0.0,,,16.2,,1013.7,
2023-10-19,28.6,22.8,33.1,0.0,,,23.6,,1008.5,
2023-10-20,25.6,20.7,29.4,0.1,,,28.1,,1003.3,
2023-10-21,20.5,15.0,24.9,0.0,,,18.7,,1011.1,
2023-10-22,23.6,18.9,28.5,0.0,,,21.7,,1012.7,
2023-10-23,26.2,19.6,31.7,0.0,,,21.1,,1014.2,
2023-10-24,25.1,21.5,28.1,0.9,,,15.2,,1016.6,
2023-10-25,21.5,16.8,26.3,0.0,,,20.6,,1016.3,
2023-10-26,21.8,15.6,28.0,0.0,,,16.0,,1015.1,
2023-10-27,23.2,16.2,28.5,0.0,,,15.8,,1013.3,
2023-10-28,24.5,17.7,29.5,0.0,,,12.5,,1013.8,
2023-10-29,26.1,22.4,28.8,0.0,,,30.6,,1012.0,
2023-10-30,27.0,23.3,30.8,0.0,,,26.6,,1010.2,
2023-10-31,23.9,18.2,29.0,0.0,,,14.4,,1016.1,
2023-11-01,25.4,21.3,29.1,0.0,,,17.8,,1016.9,
2023-11-02,23.4,17.1,29.5,0.0,,,21.5,,1013.7,
2023-11-03,22.1,18.3,24.7,0.1,,,30.4,,1009.5,
2023-11-04,18.5,12.6,23.4,0.0,,,16.7,,1011.8,
2023-11-05,20.9,14.3,26.7,0.0,,,15.2,,1012.8,
2023-11-06,21.4,15.5,27.3,0.0,,,15.7,,1015.3,
2023-11-07,19.9,15.9,25.2,3.4,,,25.4,,1017.9,
2023-11-08,18.9,14.3,23.9,2.3,,,21.0,,1022.0,
2023-11-09,17.7,14.3,22.3,0.2,,,9.9,,1020.9,
2023-11-10,17.0,11.8,22.8,0.0,,,13.9,,1018.6,
2023-11-11,17.5,11.5,24.3,0.0,,,18.2,,1018.8,
2023-11-12,19.0,13.3,26.3,0.0,,,15.1,,1020.4,
2023-11-13,18.1,13.1,25.3,0.0,,,11.0,,1025.3,
2023-11-14,18.9,13.7,25.9,0.0,,,9.6,,1025.3,
2023-11-15,18.7,12.5,27.5,0.0,,,13.4,,1023.1,
2023-11-16,18.8,13.3,26.0,0.0,,,9.6,,1023.8,
2023-11-17,19.2,12.6,26.2,0.0,,,12.4,,1023.2,
2023-11-18,19.3,13.7,26.2,0.0,,,15.7,,1024.6,
2023-11-19,17.7,12.2,24.1,0.0,,,12.2,,1025.7,
2023-11-20,17.4,12.1,23.7,0.0,,,9.6,,1021.6,
2023-11-21,17.3,11.5,23.7,0.0,,,20.4,,1014.0,
2023-11-22,14.1,10.4,18.7,0.0,,,28.5,,1011.6,
2023-11-23,14.7,11.6,19.2,5.0,,,33.4,,1011.3,
2023-11-24,15.7,12.1,20.4,1.9,,,37.2,,1011.1,
2023-11-25,14.1,7.6,22.0,0.0,,,24.2,,1013.7,
2023-11-26,12.8,7.4,18.8,0.0,,,12.3,,1019.1,
2023-11-27,12.2,7.7,18.6,0.0,,,10.0,,1019.0,
2023-11-28,13.9,7.6,21.3,0.0,,,17.1,,1013.8,
2023-11-29,16.0,12.2,21.8,0.0,,,12.8,,1014.0,
2023-11-30,17.1,13.1,21.9,0.0,,,23.7,,1015.0,
2023-12-01,17.6,14.7,20.4,0.0,,,29.8,,1012.2,
2023-12-02,16.0,11.0,20.0,0.0,,,23.9,,1013.7,
2023-12-03,11.8,6.1,19.2,0.0,,,16.6,,1021.5,
2023-12-04,12.6,6.9,17.6,0.0,,,19.9,,1023.0,
2023-12-05,13.9,9.2,18.4,0.0,,,14.1,,1018.8,
2023-12-06,13.8,11.1,16.9,0.0,,,12.1,,1016.5,
2023-12-07,12.3,7.3,18.3,0.0,,,13.6,,1022.4,
2023-12-08,13.6,11.0,16.3,3.7,,,18.7,,1018.6,
2023-12-09,14.1,10.2,19.1,0.3,,,30.7,,1020.4,
2023-12-10,12.5,6.2,20.2,0.0,,,15.3,,1026.4,
2023-12-11,14.2,9.3,20.9,0.0,,,12.4,,1024.7,
2023-12-12,15.8,11.2,22.5,0.0,,,9.6,,1023.0,
2023-12-13,15.5,11.2,21.3,0.0,,,10.2,,1016.9,
2023-12-14,13.8,10.6,19.0,0.4,,,29.3,,1018.9,
2023-12-15,12.5,9.2,17.3,0.0,,,26.4,,1027.6,
2023-12-16,11.8,8.2,17.2,0.3,,,20.1,,1030.1,
2023-12-17,11.6,7.7,16.3,0.2,,,18.6,,1030.6,
2023-12-18,12.4,9.8,16.6,2.3,,,17.1,,1027.9,
2023-12-19,12.6,7.5,18.2,0.0,,,19.1,,1024.8,
2023-12-20,11.7,6.9,17.3,0.0,,,25.4,,1021.9,
2023-12-21,11.8,7.0,18.6,0.0,,,19.8,,1023.5,
2023-12-22,11.6,5.4,19.3,0.0,,,19.6,,1024.7,
2023-12-23,11.6,5.1,19.3,0.0,,,15.4,,1025.1,
2023-12-24,11.0,5.5,18.1,0.0,,,12.4,,1026.1,
2023-12-25,11.4,7.2,17.4,0.0,,,10.1,,1025.5,
2023-12-26,11.5,7.4,18.3,0.0,,,9.5,,1024.2,
2023-12-27,13.2,7.9,20.2,0.0,,,9.7,,1025.0,
2023-12-28,13.2,9.7,18.5,0.8,,,10.0,,1026.7,
2023-12-29,10.7,6.0,16.3,0.0,,,9.9,,1025.2,
2023-12-30,12.0,8.8,17.3,0.0,,,9.4,,1021.9,
2023-12-31,11.4,6.0,18.7,0.0,,,12.7,,1021.6,
2024-01-01,12.4,8.4,17.0,0.0,,,11.8,,1021.0,
2024-01-02,11.4,6.7,17.6,0.0,,,14.2,,1024.3,
2024-01-03,12.1,6.6,18.8,0.0,,,9.4,,1024.0,
2024-01-04,12.4,7.0,19.5,0.0,,,11.6,,1020.2,
2024-01-05,11.6,8.4,16.9,8.1,,,14.7,,1012.2,
2024-01-06,11.4,8.5,15.8,0.0,,,37.6,,1012.0,
2024-01-07,10.3,6.4,15.0,0.0,,,29.6,,1017.1,
2024-01-08,8.6,3.2,15.3,0.0,,,21.8,,1018.7,
2024-01-09,7.6,2.1,13.0,0.0,,,9.5,,1023.1,
2024-01-10,9.8,7.0,13.8,2.0,,,12.3,,1022.3,
2024-01-11,10.6,6.5,16.9,0.0,,,10.7,,1019.6,
2024-01-12,10.3,4.5,17.6,0.0,,,20.5,,1023.4,
2024-01-13,9.4,4.5,15.2,0.0,,,10.5,,1027.8,
2024-01-14,10.7,5.9,17.1,0.0,,,11.2,,1024.2,
2024-01-15,13.2,6.9,19.9,0.0,,,12.3,,1018.4,
2024-01-16,15.2,9.1,22.1,0.0,,,15.0,,1018.4,
2024-01-17,17.1,10.9,23.4,0.0,,,14.0,,1016.0,
2024-01-18,16.6,12.2,23.2,0.0,,,10.3,,1016.8,
2024-01-19,16.1,13.3,18.8,0.3,,,14.2,,1014.8,
2024-01-20,14.9,9.5,21.6,0.0,,,23.6,,1018.6,
2024-01-21,13.4,8.3,19.7,0.0,,,20.6,,1029.0,
2024-01-22,10.2,3.9,16.5,0.0,,,15.7,,1035.0,
2024-01-23,10.8,3.7,20.3,0.0,,,15.6,,1035.7,
2024-01-24,13.9,6.9,22.1,0.0,,,15.6,,1035.7,
2024-01-25,16.3,8.9,25.8,0.0,,,14.6,,1033.9,
2024-01-26,17.0,9.8,26.8,0.0,,,14.4,,1031.0,
2024-01-27,17.2,9.8,26.4,0.0,,,12.6,,1029.6,
2024-01-28,16.3,10.8,22.8,0.0,,,16.2,,1029.4,
2024-01-29,14.0,9.7,18.6,0.0,,,14.0,,1031.7,
2024-01-30,13.2,8.2,18.8,0.0,,,10.9,,1032.3,
2024-01-31,13.0,8.2,18.4,0.0,,,10.5,,1033.6,
2024-02-01,13.1,8.1,20.0,0.0,,,11.3,,1031.7,
2024-02-02,13.4,7.2,20.6,0.0,,,18.4,,1029.2,
2024-02-03,13.8,7.6,19.7,0.0,,,11.4,,1031.1,
2024-02-04,13.3,7.0,19.8,0.0,,,10.6,,1032.8,
2024-02-05,14.8,8.4,22.8,0.0,,,11.5,,1032.1,
2024-02-06,15.6,11.0,21.4,0.0,,,17.5,,1028.3,
2024-02-07,14.2,6.5,22.0,0.0,,,17.6,,1023.6,
2024-02-08,14.8,8.2,21.3,0.0,,,12.9,,1020.3,
2024-02-09,17.2,13.6,20.5,2.7,,,34.5,,1009.5,
2024-02-10,15.4,12.5,20.6,12.5,,,28.2,,1002.6,
2024-02-11,14.1,10.9,18.7,0.0,,,26.6,,1010.5,
2024-02-12,14.9,10.4,19.0,0.5,,,13.4,,1014.6,
2024-02-13,15.4,9.3,22.5,0.0,,,19.1,,1021.3,
2024-02-14,14.2,8.4,21.3,0.0,,,11.8,,1026.1,
2024-02-15,15.9,10.7,21.1,0.0,,,19.9,,1023.3,
2024-02-16,15.8,11.5,19.4,0.8,,,15.2,,1019.6,
2024-02-17,13.8,10.5,17.8,0.0,,,19.4,,1021.4,
2024-02-18,16.1,11.4,22.4,0.0,,,19.6,,1029.0,
2024-02-19,14.4,9.5,20.3,0.0,,,16.1,,1029.3,
2024-02-20,15.6,10.0,21.0,0.0,,,22.4,,1025.1,
2024-02-21,14.3,8.0,21.3,0.0,,,23.2,,1024.7,
2024-02-22,13.6,7.2,19.5,0.0,,,16.2,,1021.3,
2024-02-23,15.8,11.9,20.8,0.0,,,21.2,,1012.6,
2024-02-24,11.7,7.7,16.3,0.2,,,18.8,,1013.5,
2024-02-25,11.6,3.4,18.3,0.0,,,20.8,,1018.3,
2024-02-26,15.2,9.4,21.3,0.0,,,15.1,,1010.6,
2024-02-27,13.1,9.4,17.2,2.6,,,30.5,,1008.1,
2024-02-28,11.8,8.1,16.9,2.9,,,33.7,,1011.9,
2024-02-29,12.9,9.8,17.3,2.1,,,46.1,,1010.8,
2024-03-01,12.2,7.4,18.2,0.0,,,28.7,,1015.3,
2024-03-02,12.4,5.6,18.1,0.0,,,20.6,,1016.9,
2024-03-03,15.4,10.2,20.4,0.0,,,31.1,,1012.1,
2024-03-04,12.2,5.9,19.7,0.0,,,25.9,,1018.0,
2024-03-05,13.8,7.7,21.8,0.0,,,15.0,,1021.8,
2024-03-06,15.1,6.8,21.7,0.0,,,15.5,,1022.5,
2024-03-07,18.4,13.5,23.0,0.0,,,26.1,,1016.9,
2024-03-08,19.7,14.7,24.4,0.5,,,25.5,,1012.2,
2024-03-09,17.5,8.5,24.8,0.0,,,17.7,,1008.8,
2024-03-10,16.5,13.6,19.5,0.1,,,26.2,,1007.4,
2024-03-11,15.3,9.3,21.4,0.0,,,24.7,,1016.2,
2024-03-12,14.2,7.4,21.7,0.0,,,14.4,,1021.9,
2024-03-13,16.4,9.1,23.1,0.0,,,14.7,,1019.5,
2024-03-14,18.6,11.9,25.2,0.0,,,12.4,,1017.4,
2024-03-15,18.7,11.7,25.8,0.0,,,13.5,,1020.0,
2024-03-16,19.7,12.8,26.7,0.0,,,17.4,,1023.1,
2024-03-17,19.6,11.6,26.8,0.0,,,11.6,,1024.3,
2024-03-18,23.1,16.1,29.9,0.0,,,16.6,,1019.9,
2024-03-19,23.4,15.9,30.7,0.0,,,16.1,,1015.6,
2024-03-20,22.5,14.8,29.1,0.0,,,16.2,,1017.2,
2024-03-21,21.8,15.7,27.8,0.0,,,15.4,,1021.6,
2024-03-22,23.5,15.1,32.3,0.0,,,15.1,,1017.3,
2024-03-23,22.5,14.7,28.1,0.0,,,14.8,,1016.9,
2024-03-24,22.9,17.2,27.9,0.0,,,18.9,,1016.4,
2024-03-25,21.8,17.6,26.3,3.6,,,27.1,,1004.8,
2024-03-26,19.3,11.9,27.0,3.0,,,20.0,,999.2,
2024-03-27,15.9,10.3,21.5,0.2,,,27.4,,1007.6,
2024-03-28,19.2,12.8,24.8,0.0,,,25.4,,1014.4,
2024-03-29,22.2,16.1,27.3,0.0,,,29.6,,1009.1,
2024-03-30,22.6,16.9,27.5,0.0,,,20.4,,1003.6,
2024-03-31,25.0,16.6,30.6,0.0,,,25.0,,1007.0,
2024-04-01,22.4,17.2,26.4,0.0,,,27.6,,1013.4,
2024-04-02,19.5,12.8,25.8,0.0,,,16.6,,1020.8,
2024-04-03,21.8,17.5,27.1,0.0,,,15.4,,1019.1,
2024-04-04,22.6,15.1,29.2,0.0,,,13.2,,1020.1,
2024-04-05,23.6,16.4,30.8,0.0,,,13.6,,1022.3,
2024-04-06,24.3,16.5,31.4,0.0,,,13.6,,1022.2,
2024-04-07,24.9,17.8,31.8,0.0,,,15.6,,1020.2,
2024-04-08,26.6,19.4,32.9,0.0,,,15.4,,1015.5,
2024-04-09,23.4,18.5,28.4,0.7,,,27.6,,1018.0,
2024-04-10,19.2,13.5,25.7,0.0,,,29.7,,1023.2,
2024-04-11,15.8,10.9,21.2,2.1,,,18.8,,1023.7,
2024-04-12,15.4,11.5,19.3,3.4,,,31.7,,1023.7,
2024-04-13,17.2,14.5,19.6,10.8,,,33.4,,1021.1,
2024-04-14,19.8,16.0,26.6,1.1,,,24.8,,1018.3,
2024-04-15,20.2,15.1,25.9,1.0,,,16.3,,1013.4,
2024-04-16,19.8,13.2,27.5,0.2,,,23.0,,1013.1,
2024-04-17,21.1,14.6,29.1,0.0,,,15.3,,1012.0,
2024-04-18,21.4,15.0,29.0,0.0,,,15.8,,1011.8,
2024-04-19,18.6,14.8,24.0,0.0,,,26.9,,1017.3,
2024-04-20,18.5,15.0,22.8,0.1,,,14.7,,1014.8,
2024-04-21,20.7,14.3,28.2,0.0,,,27.4,,1009.9,
2024-04-22,19.7,12.4,26.6,0.0,,,23.1,,1010.0,
2024-04-23,18.5,12.2,24.6,0.0,,,15.7,,1012.7,
2024-04-24,16.9,11.0,22.6,0.0,,,22.4,,1014.5,
2024-04-25,17.7,12.1,22.2,0.0,,,29.0,,1012.7,
2024-04-26,21.7,17.0,26.6,0.0,,,16.0,,1008.4,
2024-04-27,23.4,17.1,29.4,0.0,,,23.1,,1008.3,
2024-04-28,23.5,15.2,29.8,0.0,,,17.8,,1009.5,
2024-04-29,24.7,16.8,31.0,0.0,,,18.2,,1010.3,
2024-04-30,18.9,14.0,23.5,2.6,,,30.2,,1011.4,
2024-05-01,18.4,11.7,25.6,0.0,,,16.8,,1014.3,
2024-05-02,20.1,14.9,25.2,0.0,,,24.4,,1016.7,
2024-05-03,21.4,13.4,28.1,0.0,,,12.4,,1018.6,
2024-05-04,24.1,17.1,31.1,0.0,,,11.2,,1017.8,
2024-05-05,26.0,19.6,32.1,0.0,,,19.8,,1015.6,
2024-05-06,29.1,24.2,35.0,0.0,,,24.5,,1012.0,
2024-05-07,27.1,22.0,33.3,0.0,,,24.8,,1012.5,
2024-05-08,21.8,17.6,27.1,0.0,,,25.5,,1015.9,
2024-05-09,20.7,13.8,28.5,0.0,,,21.6,,1017.3,
2024-05-10,21.9,14.7,28.4,0.0,,,13.2,,1017.5,
2024-05-11,25.3,19.3,31.0,0.0,,,20.5,,1016.7,
2024-05-12,27.4,22.8,32.1,0.0,,,25.1,,1015.6,
2024-05-13,28.8,22.5,34.9,0.0,,,17.1,,1012.2,
2024-05-14,29.9,24.1,35.1,0.0,,,15.6,,1006.5,
2024-05-15,28.5,21.1,34.8,0.0,,,20.8,,1004.9,
2024-05-16,26.4,19.4,33.3,0.0,,,22.7,,1008.0,
2024-05-17,29.2,19.8,36.8,0.0,,,22.8,,1008.6,
2024-05-18,29.3,22.8,33.8,2.3,,,20.4,,1008.7,
2024-05-19,28.8,20.3,36.9,0.0,,,18.6,,1005.5,
2024-05-20,25.2,19.5,30.0,0.0,,,29.2,,1007.4,
2024-05-21,23.6,15.9,30.5,0.0,,,15.5,,1015.3,
2024-05-22,26.3,20.7,32.3,0.0,,,12.2,,1015.8,
2024-05-23,28.4,21.0,35.3,0.0,,,15.3,,1014.0,
2024-05-24,29.5,21.5,36.7,0.0,,,17.0,,1012.9,
2024-05-25,29.7,21.9,36.9,0.0,,,16.5,,1014.4,
2024-05-26,28.8,21.5,35.0,0.0,,,14.3,,1017.3,
2024-05-27,30.1,24.4,35.7,0.0,,,17.2,,1016.5,
2024-05-28,32.2,27.4,38.3,0.0,,,21.2,,1014.0,
